mean_rr,sdnn,rmssd,mean_hr,pnn50,lf_hf_ratio,cnn_prob,delta_power,theta_power,alpha_power,beta_power,rel_delta,rel_theta,rel_alpha,rel_beta,delta_beta_ratio,breathing_rate,mean_amplitude,std_amplitude,mean_peak_dist,breath_regularity,apnea_index,ie_ratio,label
746.2564102564103,241.36159892010076,297.9240454245096,80.40131940626718,53.84615384615385,0.4930831351837313,0.98689085,0.000752835596333,4.021799844612186e-05,4.120227542021522e-05,1.22489539488768e-05,0.8893459019451342,0.0475106547521339,0.0486734088747507,0.014470034427981,61.461215339293325,23.94080092861288,0.8783975242145108,0.999999976660516,2.5061818181818185,0.4263863107947781,0.0614666666666666,1.65580736543323,0
628.9565217391304,241.36882804769775,329.7923926081713,95.39610120282042,69.56521739130434,0.0622145372311863,0.9825373,0.0005963446198788,3.43490004212286e-05,2.9357267022860695e-05,3.913978947864983e-05,0.8529069961384508,0.0491267998285603,0.0419874978269917,0.055978706205997,15.236275611655325,21.645021645021643,0.7407122141974652,0.9999999877550982,2.772,0.3288416346677124,0.1717333333333333,1.5897790055193723,1
775.4736842105264,161.2847656267284,118.70654254607554,77.37206461246097,26.31578947368421,0.727317603053601,0.99142814,0.0006783624301936,3.686081499925157e-05,2.050436069819507e-05,3.9436417053743774e-05,0.8751211487041937,0.0475522778511013,0.0264516413188252,0.0508749321258798,17.201421449347222,22.26510316164465,0.7339652159551867,0.9999999684345852,2.6948,0.4191919983205816,0.1585333333333333,1.5888850534981398,1
880.2424242424242,115.65859642696854,140.36915615618696,68.16304048471495,9.090909090909092,0.5628941392372949,0.98239195,0.000467408253732,4.031133432884437e-05,2.2294317668291e-05,1.897115339416616e-05,0.8514043250620098,0.0734288368306748,0.0406100626925861,0.034556775414729,24.6378406215274,21.337126600284492,0.8765087128034518,0.9999999761114818,2.812,0.4014909214752347,0.0856,1.2515761032685333,1
833.0285714285715,190.3268595584653,217.15161415336465,72.02634106187405,25.71428571428571,0.1458717279220216,0.98747075,0.0002922444170205,3.830605621486776e-05,2.1521332753084035e-05,1.923630194172436e-05,0.7870671573793547,0.1031651488258535,0.0579608478604196,0.051806845934372,15.19233883445436,16.554007449303352,0.8968964229520461,0.9999999733201232,3.6245,0.3602851836120705,0.0742666666666666,1.3020257826847697,1
808.4324324324324,171.38364432679077,207.9198563549587,74.21770526878845,24.324324324324326,1.178341077307855,0.98642284,0.0002807553403905,3.42347765610015e-05,2.3093101494607217e-05,1.636625435854041e-05,0.7920884693916616,0.0965857736791225,0.0651520266397172,0.0461737302894987,17.15452627339069,16.73406777297448,0.8957499439574336,0.9999999726999044,3.5855,0.3574446047091351,0.0732,1.2631261315592544,1
887.3939393939394,124.54862489513503,131.5275636511222,67.6137139735009,12.12121212121212,1.0636627483047332,0.9878292,0.0001189295975931,2.8226238774931844e-05,2.2877934913577576e-05,1.527577836330554e-05,0.641788822114193,0.1523193965395147,0.1234579381224995,0.0824338432237929,7.785501646112179,21.54862807067949,0.901597104258936,0.9999999775733116,2.7844000000000007,0.4549425009051078,0.0713333333333333,1.2699757869210957,1
801.8378378378378,224.18832738540516,270.9292650613194,74.8280976135904,35.13513513513514,0.2348356249990394,0.9893495,0.0002094010098898,3.4595170837786026e-05,2.4333132312200485e-05,1.2543445361126013e-05,0.7455369152992312,0.1231702605647654,0.086634006269369,0.0446588178666344,16.694058439380186,23.77521613832853,0.8873296332686356,0.9999999768374376,2.5236363636363635,0.4485045712575522,0.0669333333333333,1.4908668216489842,1
798.5945945945946,223.90773431102176,286.9819971124786,75.13198862867199,43.24324324324324,0.0930647594270992,0.98877025,0.0003247451882503,3.719728075470521e-05,2.5559592761788327e-05,1.343577396395542e-05,0.8099639378220251,0.0927756810152397,0.0637495154708896,0.0335108656918453,24.17018841799493,22.755482002482417,0.8908448798351227,0.9999999771036416,2.636727272727273,0.394037136739546,0.0705333333333333,1.440611780014837,1
846.9411764705883,183.42187648992825,245.2595409443686,70.84317266286983,29.411764705882355,0.4263156157598623,0.98994535,0.0003352767802605,4.052601277437105e-05,2.477690653492544e-05,1.431957923940348e-05,0.8080919813183982,0.0976767491394153,0.0597178828703612,0.0345133866718251,23.41387094237496,22.01761409127301,0.888030043368689,0.9999999777396364,2.725090909090909,0.4010843610580308,0.0753333333333333,1.405388069270669,1
870.5882352941177,167.93803437876562,187.97549808096767,68.91891891891892,20.588235294117645,0.0850296106560045,0.9923935,0.0003101334604118,3.0217381305110003e-05,2.320367311700774e-05,1.196237785053489e-05,0.8258841784580311,0.0804687669017762,0.0617912897370016,0.031855764903191,25.925736863260862,23.39430029774564,0.8769815531641002,0.9999999763626644,2.5647272727272727,0.4353526118963092,0.0606666666666666,1.6690391459015337,1
782.2105263157895,245.1872708440092,294.2387337391738,76.70569236980218,39.47368421052632,0.1490490618876794,0.99155474,0.0003716838391622,3.9445351319035616e-05,3.504586560293703e-05,1.3349827528412992e-05,0.8088437697654168,0.0858394239914173,0.0762654360029741,0.0290513702401917,27.84184577450345,22.90426019239579,0.9026268063622548,0.9999999785793052,2.6196,0.4240556475449716,0.0668,1.3162445954252124,1
903.5151515151516,119.54969074953888,144.8292097610147,66.40729809498256,9.090909090909092,0.6751715467857734,0.9917473,0.0003079738621804,3.232798486815963e-05,2.402414419355172e-05,1.2281578929360583e-05,0.8177580233987012,0.0858399762209652,0.0637909221596625,0.0326110782206709,25.076080522856024,23.33804809052334,0.8814792433051022,0.9999999776116516,2.570909090909091,0.4498066945598589,0.0702666666666666,1.4975024974975109,1
851.5428571428571,163.30800747704458,183.2850560321432,70.46034089383976,17.142857142857142,0.7474482697171474,0.9884809,0.0003312789191494,4.131388901925958e-05,2.904756430250532e-05,1.2364778355252029e-05,0.800180670429185,0.0997907609042587,0.0701623258660324,0.0298662428005239,26.792143751511524,22.48538450007495,0.8882199828053489,0.9999999778669596,2.6684,0.4083685072979764,0.0676,1.523553162848171,0
851.5428571428571,196.0262872834214,236.7306734766449,70.46034089383976,31.428571428571427,0.4255973765344381,0.98916507,0.0005289863356358,2.786791120839587e-05,3.349498852800766e-05,1.1656459031382624e-05,0.8787065314388486,0.0462917734291548,0.055638989530135,0.0193627056018616,45.38139191427689,22.023491724506137,0.8968379532496308,0.9999999779301124,2.7243636363636368,0.3990370068761642,0.0676,1.3704171934217118,1
894.3030303030303,125.89184507935346,149.35862880998874,67.0913526701003,12.12121212121212,0.6766015602605684,0.9916267,0.0007685637626744,3.678831312980121e-05,2.8281231733565763e-05,1.164212234337926e-05,0.9092465432036382,0.0435222790457464,0.0334580075722085,0.0137731701784068,66.01577788018083,24.553266948574542,0.8639973841209452,0.99999997734381,2.443666666666667,0.4584778961080528,0.0669333333333333,1.711496746197717,1
789.081081081081,240.1074509890372,292.1734644579027,76.03781339909577,43.24324324324324,0.5071601549552747,0.99125636,0.0004509018839457,3.442320794015711e-05,3.272887650479466e-05,1.215590870243202e-05,0.8504215093423164,0.0649237394989378,0.0617281531687629,0.0229265979899828,37.09322725132987,23.47751849743881,0.8775688462658031,0.9999999774742934,2.555636363636364,0.44830341993557,0.0654666666666666,1.494180246087482,1
795.3513513513514,221.73471076408697,256.9634647614758,75.43835802636944,37.83783783783784,1.3407807169518666,0.9900246,0.0003330751355144,3.011725110327226e-05,2.9506461801346443e-05,1.204568124042454e-05,0.8229268368238853,0.0744105204549797,0.0729014468118113,0.0297611959093235,27.651000293509057,22.53605769230769,0.880280876568592,0.9999999768848928,2.6624000000000003,0.4273155602471181,0.0717333333333333,1.5041736226994853,0
844.1142857142858,191.79390299091835,191.8663750696118,71.0804224207961,20.0,0.9143289268679468,0.9908483,0.0005650470077511,3.168779825555664e-05,3.173718234817105e-05,1.3180839390318e-05,0.8806117316380478,0.0493846467830752,0.0494616106652231,0.0205420109136536,42.86881821549087,25.645010879701584,0.8940666834525669,0.9999999757062216,2.339636363636364,0.3887190849384311,0.0712,1.4131274131228664,0
848.9142857142857,193.47548703035395,236.44225759468333,70.67851373182553,28.57142857142857,0.5532968015010121,0.99007106,0.0006702052025206,3.2728535030633915e-05,3.181787197640082e-05,1.1398344470591284e-05,0.8982178433829928,0.0438632138958882,0.0426427312712452,0.0152762114498736,58.79846886974205,21.601382488479263,0.874752869137626,0.9999999779936248,2.7776,0.4708525310386197,0.0614666666666666,1.690100430410007,1
798.2702702702703,231.1195605705093,272.1813121187174,75.16251354279522,40.54054054054054,0.7375665975531172,0.9912549,0.0004588729481749,2.7338091339972463e-05,3.08429554526636e-05,1.1168106688068792e-05,0.8687121321441417,0.0517549175891859,0.0583901267213026,0.0211428235453696,41.08780127119736,22.138736079431105,0.8891693728962716,0.9999999775473324,2.710181818181818,0.3936018079595311,0.07,1.4679170779813495,1
752.0,235.70516132856125,293.5718328665602,79.7872340425532,48.71794871794872,0.5433471028089413,0.99005675,0.0006516997995907,3.728295405740062e-05,2.9697362511395025e-05,1.2029183264636584e-05,0.8918728694219461,0.0510229636967569,0.0406418291580509,0.0164623377232458,54.17656255238676,23.88189318280504,0.8778112644873236,0.9999999785786808,2.512363636363636,0.4412263297245583,0.0634666666666666,1.6159748866354515,1
763.1794871794872,259.1855954958869,342.61041247580624,78.6184652600457,53.84615384615385,0.2938907495288902,0.99281,0.0005932334864579,3.200648443400868e-05,2.866395003837439e-05,1.1373631657950306e-05,0.8917082564261511,0.0481099720101544,0.0430857014893322,0.0170960700743622,52.15866877870278,22.281639928698752,0.8869666335792273,0.9999999772326652,2.6928,0.4583522470019352,0.0614666666666666,1.5518883974088062,0
833.0285714285715,210.68452864945945,252.26316790675756,72.02634106187405,34.285714285714285,1.3374288297542642,0.9911974,0.0006098137370669,3.8960907128275605e-05,3.2113491394509124e-05,1.2162455643235722e-05,0.8798978671702271,0.0562165412180944,0.0463364317132686,0.0175491598984098,50.13903071508021,22.375915378356385,0.8916493676182914,0.9999999769317568,2.681454545454545,0.3805775917871246,0.0636,1.4311183144199964,1
804.5405405405405,220.95451343005692,307.7950255897223,74.57672668637463,43.24324324324324,0.072259827949256,0.99308056,0.0005847113682959,2.696620850032481e-05,3.1276256159199e-05,1.2044132725072918e-05,0.8926918844525379,0.0411699118367616,0.0477501577072908,0.0183880460034096,48.547403257910574,22.114108801415306,0.8910845232641208,0.9999999774842095,2.7132,0.4468475611689063,0.0614666666666666,1.5083612040083334,1
852.9142857142857,230.5869989432029,263.5218486309671,70.34704542409219,28.57142857142857,0.8422976944551142,0.99237794,0.0005271036224863,2.5836631991358943e-05,2.937142333189177e-05,1.2277079965295884e-05,0.8865011583113535,0.0434529439945088,0.0493978786982201,0.0206480189959174,42.93395693246077,21.10595187842972,0.864602333654308,0.9999999760420476,2.8427999999999995,0.4441495824789876,0.0656,1.7392257121923331,1
747.3,286.0739589686555,322.6302162077452,80.28904054596548,50.0,0.2838453039236115,0.9943871,0.0006427854283986,2.7405881442644472e-05,3.139072060091501e-05,1.026915690765972e-05,0.9029772511747232,0.0384994531577223,0.0440973073568643,0.01442598831069,62.59378780347355,22.547144028423062,0.8483687958171736,0.9999999793093002,2.661090909090909,0.3780136693713028,0.0757333333333333,1.5449609772597728,1
825.2222222222222,214.13561527311396,246.46158785034692,72.7076881648041,30.55555555555556,0.7830897371140019,0.99126774,0.0005926077061747,3.262830125364853e-05,3.383464382137064e-05,1.224980231350346e-05,0.8827493680987488,0.0486031686960594,0.0504001384760193,0.0182473247291723,48.3769199704918,25.42013839853128,0.8844911522797514,0.9999999738254872,2.360333333333333,0.3152814267393297,0.0636,1.5623505295471052,0
748.1,255.60201485903823,316.4592573119983,80.20318139286192,50.0,1.0089800305656422,0.9921498,0.0006030479355105,3.384607793557933e-05,2.7544497170379826e-05,1.20259954946956e-05,0.8914701807154555,0.0500337824524627,0.0407183184358424,0.0177777183962392,50.14536516137184,22.980501392757656,0.87781386457724,0.999999976904516,2.6109090909090917,0.3709305096302093,0.0681333333333333,1.5588536335668413,1
850.1714285714286,193.7948083801577,236.08871712333303,70.57400188197339,31.428571428571427,0.6460254101531562,0.9903805,0.0007977144602372,2.892253647851542e-05,1.879934336976376e-05,1.1953990330540596e-05,0.930398246794014,0.0337332198095577,0.0219262367475504,0.0139422966488778,66.73206504101285,20.193861066235865,0.8727773701640468,0.9999999752097424,2.9712,0.3785817529870464,0.0768,1.4606299212550504,0
827.8888888888889,207.7551681103101,240.044757731315,72.4734934908066,33.33333333333333,0.7274329169013803,0.99302584,0.0003736542421254,2.204716272604386e-05,1.7493812586366518e-05,1.1536195806081428e-05,0.8797424218557856,0.0519084815452034,0.0411879414634138,0.027161155135597,32.38972781031708,22.23420024255491,0.8750746375567502,0.9999999748903394,2.698545454545455,0.4128613821848374,0.0669333333333333,1.5380710659846428,0
811.5555555555555,207.0615105127036,233.7383152159697,73.93209200438116,33.33333333333333,0.6875836450130879,0.99012387,0.0005507442657364,2.966085136924367e-05,1.7755641677082687e-05,1.1820325640829464e-05,0.9028874497917712,0.0486258543529625,0.0291085119366629,0.0193781839186033,46.5929858847601,24.927295388450357,0.8872840552123591,0.999999973112778,2.407,0.3497450297211211,0.0630666666666666,1.5397900440178132,0
818.1111111111111,227.46425577290375,324.1467040003426,73.33967132962108,41.66666666666667,0.4707571068781737,0.9914359,0.000396333185182,2.741989313467527e-05,1.7944414247161374e-05,1.1069503006273197e-05,0.8753579414130072,0.0605607153413365,0.0396327789408882,0.0244485643047681,35.80406319573895,24.1578311636022,0.8790319994009911,0.9999999730571149,2.4836666666666667,0.3823135736233182,0.062,1.544097693346187,0
830.5555555555555,186.22842074011697,221.1853779718981,72.24080267558529,27.77777777777778,0.5044416526442548,0.98984855,0.0005151174754792,2.605482369301728e-05,1.4623839083197532e-05,1.159574860951932e-05,0.9078689480835505,0.0459203317780525,0.0257737895478161,0.0204369305905809,44.4229598989768,23.0479117195139,0.8888174692532722,0.9999999763113084,2.6032727272727274,0.3600251470676511,0.06,1.4703557312204534,0
875.8823529411765,168.25326929886916,170.13648709910595,68.50235057085293,17.647058823529413,1.0718476266616523,0.990812,0.000473241154943,4.545145850579405e-05,1.8757737663194315e-05,1.302259429066732e-05,0.8596992075547834,0.0825680151683772,0.0340756758708113,0.0236571014060279,36.34000602185892,23.31496396778296,0.8829574221383677,0.9999999739700424,2.573454545454545,0.3700870360786619,0.0673333333333333,1.554495912801245,0
834.8571428571429,186.82935573208323,231.38051166092316,71.86858316221766,28.57142857142857,0.3325208304307849,0.99438596,0.0001526958542531,4.06143525642342e-05,1.858193315055273e-05,1.3155290214628473e-05,0.6785052116760161,0.1804701903562203,0.082568963953397,0.0584556340143665,11.607182491755392,24.379432624113477,0.8289156993445599,0.9999999722821372,2.461090909090909,0.3235359489427085,0.1241333333333333,1.3644388398443743,0
844.8,169.32214436224393,164.69436934551723,71.02272727272728,20.0,1.0785497235241466,0.9877318,0.0001251325276157,4.716447999464692e-05,1.3473460078279098e-05,1.1868107776219334e-05,0.6331381782194568,0.2386400523466417,0.0681722181339822,0.0600495512999193,10.543595489285655,20.024028834601523,0.8506888542567297,0.9999999739579402,2.9964,0.3352247832534902,0.0869333333333333,1.4007682458341846,0
819.2222222222222,187.15132188673053,184.85762861495024,73.24020073240202,22.22222222222222,0.6423490923067438,0.98411936,0.0002719508623675,2.9719223849074315e-05,1.4501272177313616e-05,1.2968484632183292e-05,0.8262471655428675,0.0902936076526964,0.0440580880272249,0.0394011387772111,20.97013414294391,24.58680508127305,0.8525839097967236,0.99999997673209,2.440333333333333,0.389683097729874,0.0552,1.832326283980996,0
793.2972972972973,236.5976016950099,319.6122650963195,75.63368765331153,43.24324324324324,0.2665174540231522,0.99384665,0.0001852005573874,4.468277303716299e-05,1.653729154280067e-05,1.2720333576624776e-05,0.7146711217400865,0.1724265195493811,0.0638158160221378,0.0490865426883944,14.559410433056565,24.875621890547265,0.8595351133955716,0.9999999723352508,2.412,0.3369358882872369,0.0744,1.545824847245262,0
811.0,201.8742733045056,251.52426750287364,73.98273736128236,33.33333333333333,0.2502518030049478,0.9901758,8.983807085965285e-05,4.105008664834884e-05,1.6818171685473212e-05,1.2630000343761616e-05,0.5603101375648547,0.2560248620311304,0.1048930815244049,0.07877191887961,7.113069549837891,25.91792656587473,0.8943305713843528,0.999999971195101,2.315,0.3202190837128394,0.0688,1.3357209591985808,0
829.5555555555555,149.0630821804507,182.1396638375539,72.32788641843023,19.444444444444446,0.3666793153806971,0.987822,0.0001552275063395,3.875160575715813e-05,1.3174700031641493e-05,1.2432508100320748e-05,0.706908819173655,0.1764755004629202,0.0599978177963196,0.0566178625671049,12.48561473573482,25.27734868698217,0.8921855502111153,0.999999976219554,2.3736666666666664,0.3620685208746334,0.0637333333333333,1.495840266217984,0
851.7714285714286,127.41991001954034,126.58408040415156,70.44143298000805,14.285714285714285,1.4354100599500272,0.9846726,7.610304161394963e-05,2.682148373999033e-05,1.180537953104614e-05,1.2993671148324954e-05,0.5958417699963358,0.2099963418891053,0.0924291340540545,0.1017327540605042,5.856931481889956,22.559783426079107,0.8907714935180867,0.9999999796739684,2.6596,0.4231876773373468,0.06,1.4477806788464498,0
862.0,158.06848850679737,185.5782118872599,69.60556844547564,17.647058823529413,0.2261949234992869,0.99347955,0.0001130329282351,3.6022526315290634e-05,1.2433830246862946e-05,1.2361117168905284e-05,0.6501735225041753,0.2072041589084165,0.0715202847174457,0.0711020338699624,9.144232409627962,24.190001466060696,0.8760830568773675,0.9999999782536868,2.480363636363636,0.3564941749172726,0.0649333333333333,1.5025025024974892,0
937.4193548387096,27.49870870111773,13.36662510384228,64.00550584996559,0.0,18.283401924029945,0.99404436,0.000138450079816,6.854242489539362e-05,1.2313343978176055e-05,1.2745249791547746e-05,0.5966361750590518,0.2953764293468863,0.053063071275117,0.0549243243189448,10.862876921241538,24.44444444444444,0.8943186128243619,0.9999999730431766,2.454545454545455,0.3954233098393854,0.0544,1.5588536335668413,0
774.0,228.44416569942263,241.6913376658392,77.51937984496124,36.84210526315789,2.071231893453082,0.989737,0.0001510662681973,3.086321326673464e-05,1.5871826452609308e-05,1.5590728036844046e-05,0.707928332574858,0.1446315141463777,0.0743787198134566,0.0730614334653077,9.689494155777934,22.127157397846293,0.8935313455495377,0.9999999813616172,2.7116,0.4393895850169756,0.0570666666666666,1.5227043390463415,1
844.0,210.68812428394185,210.6639364429685,71.09004739336493,25.71428571428571,0.0950472763081774,0.9926966,9.311484500415148e-05,2.7348478223128303e-05,1.520042120308107e-05,1.4686450924911354e-05,0.6193197473679658,0.1818985213720861,0.1011001094289436,0.0976816218310045,6.340186984604214,22.19531880548829,0.8628271835222504,0.9999999813446852,2.7032727272727275,0.4679017379862928,0.0613333333333333,1.7685492801706588,1
802.7027027027027,226.01421443756703,289.9164630640274,74.74747474747474,43.24324324324324,0.2703893271476462,0.9925901,0.0001152301133785,2.2046336190173948e-05,1.5743435099976303e-05,1.4500434992335727e-05,0.6878575304280868,0.1316039524923132,0.0939792565572207,0.0865592605223793,7.946665975158667,22.052927024859663,0.8899064367104632,0.9999999805405332,2.720727272727273,0.4144394568701818,0.0672,1.474430880892529,0
769.6842105263158,235.037522789689,270.7754629787406,77.95404814004375,42.10526315789473,0.7559943388250471,0.99138284,0.0001991960593388,2.7277581621548185e-05,1.8275681727690203e-05,1.4482837597718472e-05,0.7684079749952312,0.1052245276645905,0.0704992841456831,0.0558682131944952,13.753938618372413,24.077046548956663,0.885820848945351,0.999999980569454,2.492,0.3762963859803397,0.0662666666666666,1.5303643724644724,1
798.8108108108108,242.67493972310544,300.557999579301,75.11165245635404,45.94594594594595,0.4518296452145315,0.99437547,0.000168983417823,2.179815697429344e-05,1.7167039560443693e-05,1.2172110226396358e-05,0.7676851788592622,0.0990281901691699,0.0779892015750742,0.0552974293964936,13.882836638839146,23.305084745762716,0.8825466814414863,0.9999999785447822,2.5745454545454542,0.4328204026033203,0.0604,1.6141512722146596,1
787.0526315789474,236.27358666645893,316.2140910069495,76.23378360304935,50.0,0.4554240097028711,0.9945292,0.0001935400647835,2.8832300362616135e-05,1.5853184423525468e-05,1.4135857774663632e-05,0.7669162524500815,0.1142500379357448,0.0628193692147635,0.05601434039941,13.69142699854338,25.42013839853128,0.8835141995008791,0.9999999759810208,2.360333333333333,0.3488161853822714,0.0690666666666666,1.449379490524333,0
861.6470588235294,189.68982148155035,184.9330755279932,69.63407973784817,20.588235294117645,0.8989938619264713,0.993375,0.0001252046472466,2.8079575963220504e-05,1.1626881948671033e-05,1.2374920871370003e-05,0.7062296451132866,0.1583857261174285,0.0655826192793644,0.0698020094899204,10.117611946619782,24.01921537229784,0.891527030883362,0.9999999776688088,2.498,0.3727165759568012,0.0618666666666666,1.4541884816706343,0
780.8421052631579,230.34282531590875,301.2270401702505,76.84011863035859,47.368421052631575,0.5084009108441065,0.9918542,0.0001780645168365,3.334026011732939e-05,1.7001476001832817e-05,1.3572080321876323e-05,0.7358696723986751,0.1377820057925571,0.070260323606443,0.0560879982023248,13.11991327884783,23.80952380952381,0.8566381653463713,0.999999980082348,2.52,0.4399567286515034,0.0629333333333333,1.5623505295471052,0
844.2285714285714,231.93485362603576,274.78761852404784,71.07080005414919,40.0,1.8063524238445472,0.9914997,0.0001588939678532,2.7451871056775915e-05,1.828969550881796e-05,1.3344196843889556e-05,0.7289391859178135,0.1259377231899244,0.0839054870050099,0.061217603887252,11.907345920633263,28.228141285466123,0.8733786701915115,0.999999979820902,2.125538461538462,0.3597997001597837,0.0630666666666666,1.6747503566274082,1
565.2830188679245,207.902406110074,246.22941147824537,106.1415220293725,60.37735849056604,0.3111598341557885,0.9789879,6.899725036114408e-05,3.0304180867201692e-05,1.9198580707144017e-05,2.8255560555201296e-05,0.470150803749007,0.2064942431342696,0.1308201138894525,0.1925348392272708,2.441899895291337,21.90420560747664,0.7821473422485802,0.9999999905579252,2.7392,0.5492878352465715,0.1849333333333333,1.2176227084529343,0
921.25,123.0139727835826,155.16068674015793,65.12890094979647,9.375,0.7004480629699266,0.99333584,7.108688170948787e-05,1.6570832058377573e-05,1.8856013005766376e-05,1.1950736040072975e-05,0.6000692530153782,0.1398801941510221,0.1591702064729658,0.1008803463606339,5.948326652945954,21.483815525637358,0.8607448163788027,0.9999999814061156,2.7928,0.4236509644340844,0.0649333333333333,1.7243007627979503,1
795.7837837837837,242.91552698530376,258.4982269442739,75.39736448852058,37.83783783783784,0.4597560061861905,0.9892997,7.605292298640983e-05,2.4519026877319635e-05,1.7728046396853177e-05,1.1435751913326834e-05,0.5862140856077821,0.1889920644266229,0.1366473516080464,0.0881464983575484,6.6504523325467,22.11499798954564,0.8923816384932894,0.9999999804890316,2.713090909090909,0.3915196172591072,0.0633333333333333,1.449379490524333,0
875.4117647058823,192.0811895813941,261.7025839082267,68.53917484209111,29.411764705882355,0.2406141408107709,0.9908012,7.256415430318264e-05,2.1882042531665064e-05,2.334498169775044e-05,1.197601829626375e-05,0.5591871911888555,0.1686253773403404,0.1798989441726017,0.0922884872982024,6.059121864052347,22.910302693696195,0.8733200646141442,0.999999980420352,2.618909090909091,0.4410252489509915,0.0510666666666666,1.7183762232630724,0
878.1176470588235,173.55856185871002,206.90152832746887,68.32797427652733,29.411764705882355,0.282625626333559,0.99107563,0.0002573174209125,2.7005271029654902e-05,2.300303992822699e-05,1.28342691465189e-05,0.8037150802574035,0.0843492970510877,0.0718485752597479,0.0400870474317608,20.049246121843897,21.03491796381994,0.8883885483124975,0.9999999805761208,2.8524000000000003,0.3759580328443884,0.0632,1.4638633377087258,0
